simulation_id,ID,timestamp,timestamp_s,action,node_id,hole,ttl_amt,type,order_id,runner_id,cart_id,group_id,latitude,longitude,status,details
busy_weekend_delivery_1r_30orders_with_bev_run_02,golf_group_1,07:00:00,0,tee_off,,1,,golfer_group,,,,1,,,,
busy_weekend_delivery_1r_30orders_with_bev_run_02,bev_cart_1,07:00,0,service_closed,,,,beverage_cart,,,bev_cart_1,,,,,Beverage cart waiting 120 minutes until service starts
busy_weekend_delivery_1r_30orders_with_bev_run_02,golf_group_2,07:10:00,600,tee_off,,1,,golfer_group,,,,2,,,,
busy_weekend_delivery_1r_30orders_with_bev_run_02,golf_group_3,07:20:00,1200,tee_off,,1,,golfer_group,,,,3,,,,
busy_weekend_delivery_1r_30orders_with_bev_run_02,golf_group_4,07:30:00,1800,tee_off,,1,,golfer_group,,,,4,,,,
busy_weekend_delivery_1r_30orders_with_bev_run_02,golf_group_5,07:40:00,2400,tee_off,,1,,golfer_group,,,,5,,,,
busy_weekend_delivery_1r_30orders_with_bev_run_02,golf_group_6,07:50:00,3000,tee_off,,1,,golfer_group,,,,6,,,,
busy_weekend_delivery_1r_30orders_with_bev_run_02,golf_group_7,08:00:00,3600,tee_off,,1,,golfer_group,,,,7,,,,
busy_weekend_delivery_1r_30orders_with_bev_run_02,golf_group_8,08:10:00,4200,tee_off,,1,,golfer_group,,,,8,,,,
busy_weekend_delivery_1r_30orders_with_bev_run_02,golf_group_9,08:20:00,4800,tee_off,,1,,golfer_group,,,,9,,,,
busy_weekend_delivery_1r_30orders_with_bev_run_02,golf_group_10,08:30:00,5400,tee_off,,1,,golfer_group,,,,10,,,,
busy_weekend_delivery_1r_30orders_with_bev_run_02,golf_group_11,08:40:00,6000,tee_off,,1,,golfer_group,,,,11,,,,
busy_weekend_delivery_1r_30orders_with_bev_run_02,golf_group_12,08:50:00,6600,tee_off,,1,,golfer_group,,,,12,,,,
busy_weekend_delivery_1r_30orders_with_bev_run_02,golf_group_13,09:00:00,7200,tee_off,,1,,golfer_group,,,,13,,,,
busy_weekend_delivery_1r_30orders_with_bev_run_02,bev_cart_1,09:00,7200,service_opened,,,,beverage_cart,,,bev_cart_1,,,,,Beverage cart service started
busy_weekend_delivery_1r_30orders_with_bev_run_02,bev_cart_1,09:00,7200,coordinates_generated,,,,beverage_cart,,,bev_cart_1,,,,,Generated 481 GPS coordinates for beverage cart route using loop points
busy_weekend_delivery_1r_30orders_with_bev_run_02,golf_group_14,09:10:00,7800,tee_off,,1,,golfer_group,,,,14,,,,
busy_weekend_delivery_1r_30orders_with_bev_run_02,golf_group_15,09:20:00,8400,tee_off,,1,,golfer_group,,,,15,,,,
busy_weekend_delivery_1r_30orders_with_bev_run_02,golf_group_16,09:30:00,9000,tee_off,,1,,golfer_group,,,,16,,,,
busy_weekend_delivery_1r_30orders_with_bev_run_02,golf_group_17,09:40:00,9600,tee_off,,1,,golfer_group,,,,17,,,,
busy_weekend_delivery_1r_30orders_with_bev_run_02,golf_group_18,09:50:00,10200,tee_off,,1,,golfer_group,,,,18,,,,
busy_weekend_delivery_1r_30orders_with_bev_run_02,golf_group_19,10:00:00,10800,tee_off,,1,,golfer_group,,,,19,,,,
busy_weekend_delivery_1r_30orders_with_bev_run_02,golf_group_20,10:10:00,11400,tee_off,,1,,golfer_group,,,,20,,,,
busy_weekend_delivery_1r_30orders_with_bev_run_02,golf_group_21,10:20:00,12000,tee_off,,1,,golfer_group,,,,21,,,,
busy_weekend_delivery_1r_30orders_with_bev_run_02,golf_group_22,10:30:00,12600,tee_off,,1,,golfer_group,,,,22,,,,
busy_weekend_delivery_1r_30orders_with_bev_run_02,golf_group_23,10:40:00,13200,tee_off,,1,,golfer_group,,,,23,,,,
busy_weekend_delivery_1r_30orders_with_bev_run_02,sales_event,10:42:51,13371,sale,,8,12.0,order,,,,7,,,,
busy_weekend_delivery_1r_30orders_with_bev_run_02,sales_event,10:42:51,13371,sale,,8,12.0,order,,,,9,,,,
busy_weekend_delivery_1r_30orders_with_bev_run_02,sales_event,10:49:17,13757,sale,,7,12.0,order,,,,10,,,,
busy_weekend_delivery_1r_30orders_with_bev_run_02,golf_group_24,10:50:00,13800,tee_off,,1,,golfer_group,,,,24,,,,
busy_weekend_delivery_1r_30orders_with_bev_run_02,golf_group_25,11:00:00,14400,tee_off,,1,,golfer_group,,,,25,,,,
busy_weekend_delivery_1r_30orders_with_bev_run_02,golf_group_26,11:12:00,15120,tee_off,,1,,golfer_group,,,,26,,,,
busy_weekend_delivery_1r_30orders_with_bev_run_02,sales_event,11:15:00,15300,sale,,5,12.0,order,,,,14,,,,
busy_weekend_delivery_1r_30orders_with_bev_run_02,sales_event,11:21:25,15685,sale,,4,12.0,order,,,,15,,,,
busy_weekend_delivery_1r_30orders_with_bev_run_02,golf_group_27,11:24:00,15840,tee_off,,1,,golfer_group,,,,27,,,,
busy_weekend_delivery_1r_30orders_with_bev_run_02,golf_group_28,11:36:00,16560,tee_off,,1,,golfer_group,,,,28,,,,
busy_weekend_delivery_1r_30orders_with_bev_run_02,golf_group_29,11:48:00,17280,tee_off,,1,,golfer_group,,,,29,,,,
busy_weekend_delivery_1r_30orders_with_bev_run_02,golf_group_30,12:00:00,18000,tee_off,,1,,golfer_group,,,,30,,,,
busy_weekend_delivery_1r_30orders_with_bev_run_02,golf_group_31,12:15:00,18900,tee_off,,1,,golfer_group,,,,31,,,,
busy_weekend_delivery_1r_30orders_with_bev_run_02,sales_event,12:25:42,19542,sale,,16,12.0,order,,,,2,,,,
busy_weekend_delivery_1r_30orders_with_bev_run_02,sales_event,12:25:42,19542,sale,,16,12.0,order,,,,8,,,,
busy_weekend_delivery_1r_30orders_with_bev_run_02,golf_group_32,12:30:00,19800,tee_off,,1,,golfer_group,,,,32,,,,
busy_weekend_delivery_1r_30orders_with_bev_run_02,golf_group_33,12:45:00,20700,tee_off,,1,,golfer_group,,,,33,,,,
busy_weekend_delivery_1r_30orders_with_bev_run_02,golf_group_34,13:00:00,21600,tee_off,,1,,golfer_group,,,,34,,,,
busy_weekend_delivery_1r_30orders_with_bev_run_02,golf_group_35,13:15:00,22500,tee_off,,1,,golfer_group,,,,35,,,,
busy_weekend_delivery_1r_30orders_with_bev_run_02,golf_group_36,13:30:00,23400,tee_off,,1,,golfer_group,,,,36,,,,
busy_weekend_delivery_1r_30orders_with_bev_run_02,sales_event,13:30:00,23400,sale,,9,12.0,order,,,,19,,,,
busy_weekend_delivery_1r_30orders_with_bev_run_02,golf_group_37,13:45:00,24300,tee_off,,1,,golfer_group,,,,37,,,,
busy_weekend_delivery_1r_30orders_with_bev_run_02,sales_event,13:49:17,24557,sale,,7,12.0,order,,,,22,,,,
busy_weekend_delivery_1r_30orders_with_bev_run_02,golf_group_38,14:00:00,25200,tee_off,,1,,golfer_group,,,,38,,,,
busy_weekend_delivery_1r_30orders_with_bev_run_02,sales_event,14:02:08,25328,sale,,6,12.0,order,,,,24,,,,
busy_weekend_delivery_1r_30orders_with_bev_run_02,golf_group_39,14:20:00,26400,tee_off,,1,,golfer_group,,,,39,,,,
busy_weekend_delivery_1r_30orders_with_bev_run_02,sales_event,14:21:25,26485,sale,,4,12.0,order,,,,27,,,,
busy_weekend_delivery_1r_30orders_with_bev_run_02,sales_event,14:27:51,26871,sale,,4,12.0,order,,,,28,,,,
busy_weekend_delivery_1r_30orders_with_bev_run_02,golf_group_40,14:40:00,27600,tee_off,,1,,golfer_group,,,,40,,,,
busy_weekend_delivery_1r_30orders_with_bev_run_02,sales_event,14:53:34,28414,sale,,1,12.0,order,,,,32,,,,
busy_weekend_delivery_1r_30orders_with_bev_run_02,golf_group_41,15:00:00,28800,tee_off,,1,,golfer_group,,,,41,,,,
busy_weekend_delivery_1r_30orders_with_bev_run_02,sales_event,15:06:25,29185,sale,,18,12.0,order,,,,18,,,,
busy_weekend_delivery_1r_30orders_with_bev_run_02,golf_group_42,15:20:00,30000,tee_off,,1,,golfer_group,,,,42,,,,
busy_weekend_delivery_1r_30orders_with_bev_run_02,sales_event,15:32:08,30728,sale,,15,12.0,order,,,,22,,,,
busy_weekend_delivery_1r_30orders_with_bev_run_02,sales_event,15:38:34,31114,sale,,15,12.0,order,,,,23,,,,
busy_weekend_delivery_1r_30orders_with_bev_run_02,golf_group_43,15:40:00,31200,tee_off,,1,,golfer_group,,,,43,,,,
busy_weekend_delivery_1r_30orders_with_bev_run_02,golf_group_44,16:00:00,32400,tee_off,,1,,golfer_group,,,,44,,,,
busy_weekend_delivery_1r_30orders_with_bev_run_02,golf_group_45,16:30:00,34200,tee_off,,1,,golfer_group,,,,45,,,,
busy_weekend_delivery_1r_30orders_with_bev_run_02,sales_event,16:36:25,34585,sale,,9,12.0,order,,,,32,,,,
busy_weekend_delivery_1r_30orders_with_bev_run_02,sales_event,16:42:51,34971,sale,,8,12.0,order,,,,33,,,,
busy_weekend_delivery_1r_30orders_with_bev_run_02,sales_event,16:49:17,35357,sale,,7,12.0,order,,,,34,,,,
busy_weekend_delivery_1r_30orders_with_bev_run_02,sales_event,16:55:42,35742,sale,,7,12.0,order,,,,35,,,,
busy_weekend_delivery_1r_30orders_with_bev_run_02,sales_event,17:02:08,36128,sale,,6,12.0,order,,,,36,,,,
busy_weekend_delivery_1r_30orders_with_bev_run_02,sales_event,17:21:25,37285,sale,,4,12.0,order,,,,39,,,,
busy_weekend_delivery_1r_30orders_with_bev_run_02,sales_event,17:27:51,37671,sale,,4,12.0,order,,,,40,,,,
busy_weekend_delivery_1r_30orders_with_bev_run_02,sales_event,17:47:08,38828,sale,,2,12.0,order,,,,43,,,,
busy_weekend_delivery_1r_30orders_with_bev_run_02,sales_event,18:19:17,40757,sale,,17,12.0,order,,,,32,,,,
busy_weekend_delivery_1r_30orders_with_bev_run_02,sales_event,18:32:08,41528,sale,,15,12.0,order,,,,34,,,,
busy_weekend_delivery_1r_30orders_with_bev_run_02,sales_event,18:38:34,41914,sale,,15,12.0,order,,,,35,,,,
busy_weekend_delivery_1r_30orders_with_bev_run_02,sales_event,19:10:42,43842,sale,,11,12.0,order,,,,40,,,,
busy_weekend_delivery_1r_30orders_with_bev_run_02,sales_event,19:23:34,44614,sale,,10,12.0,order,,,,42,,,,
busy_weekend_delivery_1r_30orders_with_bev_run_02,sales_event,19:36:25,45385,sale,,9,12.0,order,,,,44,,,,
busy_weekend_delivery_1r_30orders_with_bev_run_02,sales_event,21:06:25,50785,sale,,18,12.0,order,,,,42,,,,
