id,latitude,longitude,timestamp,type,hole,color,visibility_status,time_since_last_sighting_min,pulsing,total_orders,total_revenue,avg_per_order,revenue_per_hour,avg_order_time_min
golfer_group_1,34.03796559292936,-84.59271557629108,2700.0,golfer,1,#007cbf,,,,,,,,
golfer_group_1,34.03833789120949,-84.59237324305596,2760.0,golfer,1,#007cbf,,,,,,,,
golfer_group_1,34.03844423446531,-84.59205079501956,2820.0,golfer,1,#007cbf,,,,,,,,
golfer_group_1,34.03855057772114,-84.59172834698316,2880.0,golfer,1,#007cbf,,,,,,,,
golfer_group_1,34.03865692097697,-84.59140589894676,2940.0,golfer,1,#007cbf,,,,,,,,
golfer_group_1,34.03876326423279,-84.59108345091038,3000.0,golfer,1,#007cbf,,,,,,,,
golfer_group_1,34.03886960748862,-84.59076100287398,3060.0,golfer,1,#007cbf,,,,,,,,
golfer_group_1,34.03897595074445,-84.59043855483758,3120.0,golfer,1,#007cbf,,,,,,,,
golfer_group_1,34.03908229400028,-84.59011610680118,3180.0,golfer,1,#007cbf,,,,,,,,
golfer_group_1,34.0392358867606,-84.58982790521524,3240.0,golfer,1,#007cbf,,,,,,,,
golfer_group_1,34.03942181323646,-84.58956313911291,3300.0,golfer,1,#007cbf,,,,,,,,
golfer_group_1,34.03960773971232,-84.58929837301058,3360.0,golfer,1,#007cbf,,,,,,,,
golfer_group_1,34.03979366618818,-84.58903360690825,3420.0,golfer,1,#007cbf,,,,,,,,
golfer_group_1,34.04000501531861,-84.5888032664144,3480.0,golfer,1,#007cbf,,,,,,,,
golfer_group_1,34.04024429547361,-84.58861074819102,3540.0,golfer,1,#007cbf,,,,,,,,
golfer_group_1,34.0404835756286,-84.58841822996763,3600.0,golfer,2,#007cbf,,,,,,,,
golfer_group_1,34.04073114595661,-84.58829778287647,3660.0,golfer,2,#007cbf,,,,,,,,
golfer_group_1,34.04100483157378,-84.58840437066833,3720.0,golfer,2,#007cbf,,,,,,,,
golfer_group_1,34.04127851719096,-84.5885109584602,3780.0,golfer,2,#007cbf,,,,,,,,
golfer_group_1,34.04155220280813,-84.58861754625207,3840.0,golfer,2,#007cbf,,,,,,,,
golfer_group_1,34.0418258884253,-84.58872413404394,3900.0,golfer,2,#007cbf,,,,,,,,
golfer_group_1,34.04209957404248,-84.5888307218358,3960.0,golfer,2,#007cbf,,,,,,,,
golfer_group_1,34.04237325965965,-84.58893730962768,4020.0,golfer,2,#007cbf,,,,,,,,
golfer_group_1,34.04264694527682,-84.58904389741954,4080.0,golfer,2,#007cbf,,,,,,,,
golfer_group_1,34.042920630894,-84.5891504852114,4140.0,golfer,2,#007cbf,,,,,,,,
golfer_group_1,34.04317376607942,-84.5892861367127,4200.0,golfer,2,#007cbf,,,,,,,,
golfer_group_1,34.04330403359465,-84.58959555537902,4260.0,golfer,2,#007cbf,,,,,,,,
golfer_group_1,34.04343430110988,-84.58990497404533,4320.0,golfer,2,#007cbf,,,,,,,,
golfer_group_1,34.0435645686251,-84.59021439271163,4380.0,golfer,2,#007cbf,,,,,,,,
golfer_group_1,34.04369483614033,-84.59052381137793,4440.0,golfer,3,#007cbf,,,,,,,,
golfer_group_1,34.04382510365556,-84.59083323004424,4500.0,golfer,3,#007cbf,,,,,,,,
golfer_group_1,34.04391805343219,-84.59115839844917,4560.0,golfer,3,#007cbf,,,,,,,,
golfer_group_1,34.04397594928821,-84.59149836116127,4620.0,golfer,3,#007cbf,,,,,,,,
golfer_group_1,34.04400096607768,-84.59183663580706,4680.0,golfer,3,#007cbf,,,,,,,,
golfer_group_1,34.04391935723729,-84.59216943611445,4740.0,golfer,3,#007cbf,,,,,,,,
golfer_group_1,34.04383774839689,-84.59250223642184,4800.0,golfer,3,#007cbf,,,,,,,,
golfer_group_1,34.0437561395565,-84.59283503672924,4860.0,golfer,3,#007cbf,,,,,,,,
golfer_group_1,34.0436745307161,-84.59316783703663,4920.0,golfer,3,#007cbf,,,,,,,,
golfer_group_1,34.0435929218757,-84.59350063734404,4980.0,golfer,3,#007cbf,,,,,,,,
golfer_group_1,34.0435113130353,-84.59383343765143,5040.0,golfer,3,#007cbf,,,,,,,,
golfer_group_1,34.04379111413689,-84.59387298987933,5100.0,golfer,3,#007cbf,,,,,,,,
golfer_group_1,34.04407695528015,-84.59390925077643,5160.0,golfer,3,#007cbf,,,,,,,,
golfer_group_1,34.0442588147582,-84.59392458200458,5220.0,golfer,3,#007cbf,,,,,,,,
golfer_group_1,34.04462352326991,-84.59412541551939,5280.0,golfer,4,#007cbf,,,,,,,,
golfer_group_1,34.04489680726479,-84.59423349789085,5340.0,golfer,4,#007cbf,,,,,,,,
golfer_group_1,34.04517009125967,-84.59434158026232,5400.0,golfer,4,#007cbf,,,,,,,,
golfer_group_1,34.04544337525455,-84.59444966263379,5460.0,golfer,4,#007cbf,,,,,,,,
golfer_group_1,34.04571665924943,-84.59455774500528,5520.0,golfer,4,#007cbf,,,,,,,,
golfer_group_1,34.04598994324432,-84.59466582737674,5580.0,golfer,4,#007cbf,,,,,,,,
golfer_group_1,34.0462632272392,-84.59477390974821,5640.0,golfer,4,#007cbf,,,,,,,,
golfer_group_1,34.0465442890873,-84.59476020594455,5700.0,golfer,4,#007cbf,,,,,,,,
golfer_group_1,34.04682806910631,-84.59470394082875,5760.0,golfer,4,#007cbf,,,,,,,,
golfer_group_1,34.04711184912532,-84.59464767571296,5820.0,golfer,4,#007cbf,,,,,,,,
golfer_group_1,34.04739562914433,-84.59459141059716,5880.0,golfer,4,#007cbf,,,,,,,,
golfer_group_1,34.04766038926989,-84.59447498438773,5940.0,golfer,4,#007cbf,,,,,,,,
golfer_group_1,34.04790309554954,-84.59428880050628,6000.0,golfer,4,#007cbf,,,,,,,,
golfer_group_1,34.04767539858771,-84.59418830683164,6060.0,golfer,4,#007cbf,,,,,,,,
golfer_group_1,34.04739797334454,-84.59409687182482,6120.0,golfer,5,#007cbf,,,,,,,,
golfer_group_1,34.04712054810138,-84.59400543681801,6180.0,golfer,5,#007cbf,,,,,,,,
golfer_group_1,34.04684312285821,-84.5939140018112,6240.0,golfer,5,#007cbf,,,,,,,,
golfer_group_1,34.04656569761505,-84.59382256680438,6300.0,golfer,5,#007cbf,,,,,,,,
golfer_group_1,34.04628827237188,-84.59373113179757,6360.0,golfer,5,#007cbf,,,,,,,,
golfer_group_1,34.04601084712872,-84.59363969679076,6420.0,golfer,5,#007cbf,,,,,,,,
golfer_group_1,34.04573342188555,-84.59354826178395,6480.0,golfer,5,#007cbf,,,,,,,,
golfer_group_1,34.04544725614901,-84.59352287853346,6540.0,golfer,5,#007cbf,,,,,,,,
golfer_group_1,34.04516003373167,-84.59350548060131,6600.0,golfer,5,#007cbf,,,,,,,,
golfer_group_1,34.04489321733969,-84.59360307618374,6660.0,golfer,5,#007cbf,,,,,,,,
golfer_group_1,34.04463708998732,-84.59376090741785,6720.0,golfer,5,#007cbf,,,,,,,,
golfer_group_1,34.04438096263496,-84.59391873865195,6780.0,golfer,5,#007cbf,,,,,,,,
golfer_group_1,34.0441248352826,-84.59407656988606,6840.0,golfer,5,#007cbf,,,,,,,,
golfer_group_1,34.04386870793024,-84.59423440112016,6900.0,golfer,5,#007cbf,,,,,,,,
golfer_group_1,34.04375632381356,-84.59438393957771,6960.0,golfer,6,#007cbf,,,,,,,,
golfer_group_1,34.04402375841982,-84.59451156568724,7020.0,golfer,6,#007cbf,,,,,,,,
golfer_group_1,34.04429119302607,-84.59463919179677,7080.0,golfer,6,#007cbf,,,,,,,,
golfer_group_1,34.04455862763233,-84.5947668179063,7140.0,golfer,6,#007cbf,,,,,,,,
golfer_group_1,34.04482606223859,-84.59489444401582,7200.0,golfer,6,#007cbf,,,,,,,,
golfer_group_1,34.04509349684484,-84.59502207012535,7260.0,golfer,6,#007cbf,,,,,,,,
golfer_group_1,34.0453609314511,-84.59514969623488,7320.0,golfer,6,#007cbf,,,,,,,,
golfer_group_1,34.04562836605735,-84.59527732234442,7380.0,golfer,6,#007cbf,,,,,,,,
golfer_group_1,34.0458958006636,-84.59540494845395,7440.0,golfer,6,#007cbf,,,,,,,,
golfer_group_1,34.04617379163982,-84.59548523821263,7500.0,golfer,6,#007cbf,,,,,,,,
golfer_group_1,34.04645817844272,-84.59553684812234,7560.0,golfer,6,#007cbf,,,,,,,,
golfer_group_1,34.04674256524563,-84.59558845803204,7620.0,golfer,6,#007cbf,,,,,,,,
golfer_group_1,34.04702695204853,-84.59564006794176,7680.0,golfer,6,#007cbf,,,,,,,,
golfer_group_1,34.04720717020048,-84.59577850028815,7740.0,golfer,6,#007cbf,,,,,,,,
golfer_group_1,34.0471464430006,-84.59611775564956,7800.0,golfer,7,#007cbf,,,,,,,,
golfer_group_1,34.04698083309883,-84.59628160517715,7860.0,golfer,7,#007cbf,,,,,,,,
golfer_group_1,34.04669491894065,-84.5962442578627,7920.0,golfer,7,#007cbf,,,,,,,,
golfer_group_1,34.04640900478248,-84.59620691054823,7980.0,golfer,7,#007cbf,,,,,,,,
golfer_group_1,34.0461230906243,-84.59616956323377,8040.0,golfer,7,#007cbf,,,,,,,,
golfer_group_1,34.04583717646612,-84.59613221591933,8100.0,golfer,7,#007cbf,,,,,,,,
golfer_group_1,34.04555126230795,-84.59609486860487,8160.0,golfer,7,#007cbf,,,,,,,,
golfer_group_1,34.04526534814977,-84.5960575212904,8220.0,golfer,7,#007cbf,,,,,,,,
golfer_group_1,34.0449794339916,-84.59602017397596,8280.0,golfer,7,#007cbf,,,,,,,,
golfer_group_1,34.04469992191825,-84.59594490876114,8340.0,golfer,7,#007cbf,,,,,,,,
golfer_group_1,34.04442469461734,-84.59584426594215,8400.0,golfer,7,#007cbf,,,,,,,,
golfer_group_1,34.04414946731643,-84.59574362312316,8460.0,golfer,7,#007cbf,,,,,,,,
golfer_group_1,34.04387424001552,-84.59564298030416,8520.0,golfer,7,#007cbf,,,,,,,,
golfer_group_1,34.04359901271461,-84.59554233748518,8580.0,golfer,7,#007cbf,,,,,,,,
golfer_group_1,34.04332378541371,-84.59544169466619,8640.0,golfer,8,#007cbf,,,,,,,,
golfer_group_1,34.04304779625118,-84.595392103879,8700.0,golfer,8,#007cbf,,,,,,,,
golfer_group_1,34.04276974459967,-84.59548071962351,8760.0,golfer,8,#007cbf,,,,,,,,
