id,latitude,longitude,timestamp,type,hole,color,visibility_status,time_since_last_sighting_min,pulsing,total_orders,total_revenue,avg_per_order,revenue_per_hour,avg_order_time_min
golfer_group_1,34.0379,-84.5928,2700.0,golfer,1,#007cbf,,,,,,,,
golfer_group_1,34.03815279090035,-84.5925927027726,2760.0,golfer,1,#007cbf,,,,,,,,
golfer_group_1,34.03835123973532,-84.59233276840705,2820.0,golfer,1,#007cbf,,,,,,,,
golfer_group_1,34.03846425725406,-84.59199008304618,2880.0,golfer,1,#007cbf,,,,,,,,
golfer_group_1,34.03857727477281,-84.59164739768532,2940.0,golfer,1,#007cbf,,,,,,,,
golfer_group_1,34.038690292291555,-84.59130471232447,3000.0,golfer,1,#007cbf,,,,,,,,
golfer_group_1,34.0388033098103,-84.59096202696361,3060.0,golfer,1,#007cbf,,,,,,,,
golfer_group_1,34.03891632732905,-84.59061934160275,3120.0,golfer,1,#007cbf,,,,,,,,
golfer_group_1,34.03902934484779,-84.5902766562419,3180.0,golfer,1,#007cbf,,,,,,,,
golfer_group_1,34.03915498151587,-84.58994311724304,3240.0,golfer,1,#007cbf,,,,,,,,
golfer_group_1,34.03935257701742,-84.58966173402132,3300.0,golfer,1,#007cbf,,,,,,,,
golfer_group_1,34.03955017251896,-84.58938035079959,3360.0,golfer,1,#007cbf,,,,,,,,
golfer_group_1,34.0397477680205,-84.58909896757785,3420.0,golfer,1,#007cbf,,,,,,,,
golfer_group_1,34.039960963741954,-84.58883870909989,3480.0,golfer,1,#007cbf,,,,,,,,
golfer_group_1,34.0402152614799,-84.58863410814281,3540.0,golfer,2,#007cbf,,,,,,,,
golfer_group_1,34.04046955921785,-84.58842950718574,3600.0,golfer,2,#007cbf,,,,,,,,
golfer_group_1,34.04073229108471,-84.58829822885049,3660.0,golfer,2,#007cbf,,,,,,,,
golfer_group_1,34.04102315362346,-84.58841150625273,3720.0,golfer,2,#007cbf,,,,,,,,
golfer_group_1,34.04131401616222,-84.58852478365496,3780.0,golfer,2,#007cbf,,,,,,,,
golfer_group_1,34.04160487870097,-84.5886380610572,3840.0,golfer,2,#007cbf,,,,,,,,
golfer_group_1,34.04189574123973,-84.58875133845943,3900.0,golfer,2,#007cbf,,,,,,,,
golfer_group_1,34.042186603778475,-84.58886461586168,3960.0,golfer,2,#007cbf,,,,,,,,
